definition,class,root,success,ambiguous_forms,notes
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,,
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,,
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,,
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,,
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,,
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,'n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,,
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,an,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,,
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-el,n,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,,
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,,
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,,
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,,
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn[inf2],'ne,False,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn[inf2],'ne,False,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn[inf2],'ne,False,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,,
he/she has a liquid,hvsg-hn[inf2],'ne,False,infinitive,Ambiguity implies lossy rule reversal
