Id,Deck,SequenceOrder,EntryNo,WordIndex,TotalWords,English,FrontSyllabary,FrontPhonetics,TargetWordSyllabary,TargetWordPhonetics,BackSyllabary,BackPhonetics,Audio,Tags
cloze_1690.1_s1_w2,Cherokee Cloze Sentences,6600,1690.1,2,6,It’s hard to see someone in the dark if he has on a dark shirt.,ᏍᏓᏱ <span class='cloze-blank'>______</span> ᎤᎵᏏᎬ ᎩᎶ ᎤᎵᏏᎩ ᏳᏄᏩ.,sdayi <span class='cloze-blank'>______</span> ulsihgv kilo ulsihgi yuhnuwa,ᎠᎪᏩᏛᏗ,agohwahtvhdi,ᏍᏓᏱ <span class='cloze-target'>ᎠᎪᏩᏛᏗ</span> ᎤᎵᏏᎬ ᎩᎶ ᎤᎵᏏᎩ ᏳᏄᏩ.,sdayi <span class='cloze-target'>agohwahtvhdi</span> ulsihgv kilo ulsihgi yuhnuwa,[sound:Sentence_for_entry_1690.m4a],cloze sentence entry_1690
cloze_1371.1_s1_w3,Cherokee Cloze Sentences,6601,1371.1,3,3,They make lumber out of pine.,ᏧᏯᏖᎾ ᏓᏃᏢᏗᏍᎪᎢ <span class='cloze-blank'>______</span>.,juhyahtena danohlvhdisgo’i <span class='cloze-blank'>______</span>,ᏃᏥ,nohji,ᏧᏯᏖᎾ ᏓᏃᏢᏗᏍᎪᎢ <span class='cloze-target'>ᏃᏥ</span>.,juhyahtena danohlvhdisgo’i <span class='cloze-target'>nohji</span>,[sound:Sentence_for_entry_1371.m4a],cloze sentence entry_1371
cloze_601.1_s1_w1,Cherokee Cloze Sentences,6602,601.1,1,3,He took off his shoes and socks.,<span class='cloze-blank'>______</span> ᎠᎴ ᏚᎵᏲᎩᏒᎢ.,<span class='cloze-blank'>______</span> ale duliyogisv’i,ᏚᎳᏑᎴᏒ,dulasulesv,<span class='cloze-target'>ᏚᎳᏑᎴᏒ</span> ᎠᎴ ᏚᎵᏲᎩᏒᎢ.,<span class='cloze-target'>dulasulesv</span> ale duliyogisv’i,[sound:Sentence_for_entry_0601.m4a],cloze sentence entry_601
cloze_727.1_s1_w4,Cherokee Cloze Sentences,6603,727.1,4,4,I will get there about ten o’clock.,Ꮲ ᏍᎪᎯ ᎢᏳᏩᏂᎸ <span class='cloze-blank'>______</span>.,dlv sgohi atli’ilisv <span class='cloze-blank'>______</span>,ᏫᏓᏥᎷᏥ,widajiluhji,Ꮲ ᏍᎪᎯ ᎢᏳᏩᏂᎸ <span class='cloze-target'>ᏫᏓᏥᎷᏥ</span>.,dlv sgohi atli’ilisv <span class='cloze-target'>widajiluhji</span>,[sound:Sentence_for_entry_0727.m4a],cloze sentence entry_727
cloze_740.1_s1_w3,Cherokee Cloze Sentences,6604,740.1,3,6,No one likes to be confronted with a bad feeling.,Ꮭ ᎩᎶ <span class='cloze-blank'>______</span> ᎤᏲ ᎠᏓᏅᏓᏗᏍᏗ ᏧᏠᎯᏍᏗᎢ.,hla kilo <span class='cloze-blank'>______</span> uyo adanhdadisdi judlohisdi’i,ᏳᎸᏉᏗ,yulvkwdi,Ꮭ ᎩᎶ <span class='cloze-target'>ᏳᎸᏉᏗ</span> ᎤᏲ ᎠᏓᏅᏓᏗᏍᏗ ᏧᏠᎯᏍᏗᎢ.,hla kilo <span class='cloze-target'>yulvkwdi</span> uyo adanhdadisdi judlohisdi’i,[sound:Sentence_for_entry_0740.m4a],cloze sentence entry_740
cloze_692.1_s1_w4,Cherokee Cloze Sentences,6605,692.1,4,4,How many covers do you want?,ᎯᎳ ᎢᎦ ᏗᎿᏬᏍᏙᏗ <span class='cloze-blank'>______</span>?,hila iga dihnawosdohdi <span class='cloze-blank'>______</span>,ᏕᏣᏚᎵᎭ,dejaduliha,ᎯᎳ ᎢᎦ ᏗᎿᏬᏍᏙᏗ <span class='cloze-target'>ᏕᏣᏚᎵᎭ</span>?,hila iga dihnawosdohdi <span class='cloze-target'>dejaduliha</span>,[sound:Sentence_for_entry_0692.m4a],cloze sentence entry_692
cloze_63.1_s1_w3,Cherokee Cloze Sentences,6606,63.1,3,4,He gave the student a new pencil.,ᎢᏤ ᏗᎪᏪᎶᏗ <span class='cloze-blank'>______</span> ᏗᏕᏠᏆᏍᎩ.,ije digohwelodi <span class='cloze-blank'>______</span> didehlohgwasgi,ᎤᏕᎸ,udelv,ᎢᏤ ᏗᎪᏪᎶᏗ <span class='cloze-target'>ᎤᏕᎸ</span> ᏗᏕᏠᏆᏍᎩ.,ije digohwelodi <span class='cloze-target'>udelv</span> didehlohgwasgi,[sound:Sentence_for_entry_0063.m4a],cloze sentence entry_63
cloze_342.1_s1_w3,Cherokee Cloze Sentences,6607,342.1,3,4,When something hit him in the eye‚ he shook his head.,ᎪᎱᏍᏗ ᎤᏩᏂᎳ <span class='cloze-blank'>______</span> ᎤᎵᏍᏛᏂᎸᎢ.,gohusdi uwahnila <span class='cloze-blank'>______</span> ulsdvhnilv’i,ᎠᎦᏙᎵ‚,aktoli,ᎪᎱᏍᏗ ᎤᏩᏂᎳ <span class='cloze-target'>ᎠᎦᏙᎵ‚</span> ᎤᎵᏍᏛᏂᎸᎢ.,gohusdi uwahnila <span class='cloze-target'>aktoli</span> ulsdvhnilv’i,[sound:Sentence_for_entry_0342.m4a],cloze sentence entry_342
cloze_862.1_s1_w2,Cherokee Cloze Sentences,6608,862.1,2,4,Which street do you live on?,ᎦᏙ <span class='cloze-blank'>______</span> ᎦᎳᏅᏛ ᎯᏁᎳ?,gado <span class='cloze-blank'>______</span> galanvdi hinela,ᎤᏍᏗ,usdi,ᎦᏙ <span class='cloze-target'>ᎤᏍᏗ</span> ᎦᎳᏅᏛ ᎯᏁᎳ?,gado <span class='cloze-target'>usdi</span> galanvdi hinela,[sound:Sentence_for_entry_0862.m4a],cloze sentence entry_862
cloze_307.1_s1_w4,Cherokee Cloze Sentences,6609,307.1,4,4,A crippled man takes a step carefully.,ᎠᏲᎤᏟ ᎠᏍᎦᏯ ᎤᎦᏎᏍᏗ <span class='cloze-blank'>______</span>.,ayo’uhli asgaya uksesdi <span class='cloze-blank'>______</span>,ᎠᎳᏍᎬᏍᎪᎢ,alasgvsgo’i,ᎠᏲᎤᏟ ᎠᏍᎦᏯ ᎤᎦᏎᏍᏗ <span class='cloze-target'>ᎠᎳᏍᎬᏍᎪᎢ</span>.,ayo’uhli asgaya uksesdi <span class='cloze-target'>alasgvsgo’i</span>,[sound:Sentence_for_entry_0307.m4a],cloze sentence entry_307
cloze_1000.1_s1_w4,Cherokee Cloze Sentences,6610,1000.1,4,4,An electric light is hanging from a pole.,ᎨᏛ ᎦᏔ ᎠᎾᎦᎵᏍᎩ <span class='cloze-blank'>______</span>.,getv gata anagalisgi <span class='cloze-blank'>______</span>,ᎠᏨᏍᏗ,ajvsdi,ᎨᏛ ᎦᏔ ᎠᎾᎦᎵᏍᎩ <span class='cloze-target'>ᎠᏨᏍᏗ</span>.,getv gata anagalisgi <span class='cloze-target'>ajvsdi</span>,[sound:Sentence_for_entry_1000.m4a],cloze sentence entry_1000
cloze_1828.1_s1_w3,Cherokee Cloze Sentences,6611,1828.1,3,4,I like to eat beef.,ᏩᎦ ᎭᏫᏯ <span class='cloze-blank'>______</span> ᎠᎩᎩᏍᏗᎢ.,wahga hawiya <span class='cloze-blank'>______</span> agigisdi’i,ᎠᎩᎸᏉᏗ,agilvkwdi,ᏩᎦ ᎭᏫᏯ <span class='cloze-target'>ᎠᎩᎸᏉᏗ</span> ᎠᎩᎩᏍᏗᎢ.,wahga hawiya <span class='cloze-target'>agilvkwdi</span> agigisdi’i,[sound:Sentence_for_entry_1828.m4a],cloze sentence entry_1828
cloze_674.1_s1_w3,Cherokee Cloze Sentences,6612,674.1,3,6,How many churches are there in the city of Tahlequah?,ᎯᎳ ᎢᎦ <span class='cloze-blank'>______</span> ᏧᏂᎳᏫᏍᏗ ᏓᎵᏆ ᎦᏚᎲᎢ?,hila iga <span class='cloze-blank'>______</span> junilawisdi daligwa gaduhv’i,ᏕᎪᏢ,degohlv,ᎯᎳ ᎢᎦ <span class='cloze-target'>ᏕᎪᏢ</span> ᏧᏂᎳᏫᏍᏗ ᏓᎵᏆ ᎦᏚᎲᎢ?,hila iga <span class='cloze-target'>degohlv</span> junilawisdi daligwa gaduhv’i,[sound:Sentence_for_entry_0674.m4a],cloze sentence entry_674
cloze_1079.1_s1_w1,Cherokee Cloze Sentences,6613,1079.1,1,2,Have you been to Bartlesville?,<span class='cloze-blank'>______</span> ᎫᎫ?,<span class='cloze-blank'>______</span> gugu,ᏤᏙᎸᎯᏍ,jedolvhis,<span class='cloze-target'>ᏤᏙᎸᎯᏍ</span> ᎫᎫ?,<span class='cloze-target'>jedolvhis</span> gugu,[sound:Sentence_for_entry_1079.m4a],cloze sentence entry_1079
cloze_1482.1_s1_w2,Cherokee Cloze Sentences,6614,1482.1,2,5,I came over for a while yesterday morning.,ᏒᎯ <span class='cloze-blank'>______</span> ᏥᎨᏒ ᏞᎦ ᎠᏪᏙᎸᎢ.,svhi <span class='cloze-blank'>______</span> jigesv hlega agwedolv’i,ᏑᎾᎴ,sunale,ᏒᎯ <span class='cloze-target'>ᏑᎾᎴ</span> ᏥᎨᏒ ᏞᎦ ᎠᏪᏙᎸᎢ.,svhi <span class='cloze-target'>sunale</span> jigesv hlega agwedolv’i,[sound:Sentence_for_entry_1482.m4a],cloze sentence entry_1482
cloze_1356.1_s1_w1,Cherokee Cloze Sentences,6615,1356.1,1,3,There are five workers.,<span class='cloze-blank'>______</span> ᎾᏂᎠ ᏧᏂᎸᏫᏍᏓᏁᎯ.,<span class='cloze-blank'>______</span> nani’a junilvhwisdanehi,ᎯᏍᎩ,hisgi,<span class='cloze-target'>ᎯᏍᎩ</span> ᎾᏂᎠ ᏧᏂᎸᏫᏍᏓᏁᎯ.,<span class='cloze-target'>hisgi</span> nani’a junilvhwisdanehi,[sound:Sentence_for_entry_1356.m4a],cloze sentence entry_1356
cloze_416.1_s1_w3,Cherokee Cloze Sentences,6616,416.1,3,5,What is the difference between a devil and Satan?,ᎦᏙ ᎤᏍᏗ <span class='cloze-blank'>______</span> ᎠᏍᎩᎾ‚ ᏎᏓᏂᏃ?,gado usdi <span class='cloze-blank'>______</span> asgina sedanihno,ᏚᏓᎴᎿᎢ,dudalehna’i,ᎦᏙ ᎤᏍᏗ <span class='cloze-target'>ᏚᏓᎴᎿᎢ</span> ᎠᏍᎩᎾ‚ ᏎᏓᏂᏃ?,gado usdi <span class='cloze-target'>dudalehna’i</span> asgina sedanihno,[sound:Sentence_for_entry_0416.m4a],cloze sentence entry_416
cloze_1729.1_s1_w1,Cherokee Cloze Sentences,6617,1729.1,1,2,He’s scratching his scalp.,<span class='cloze-blank'>______</span> ᎠᏜᎪᏍᎦ.,<span class='cloze-blank'>______</span> adlagosga,ᎤᏍᏗᏁᎦᎸ,usdinega’lv,<span class='cloze-target'>ᎤᏍᏗᏁᎦᎸ</span> ᎠᏜᎪᏍᎦ.,<span class='cloze-target'>usdinega’lv</span> adlagosga,[sound:Sentence_for_entry_1729.m4a],cloze sentence entry_1729
cloze_1214.1_s1_w3,Cherokee Cloze Sentences,6618,1214.1,3,5,A rooster is sitting on a post crowing.,ᎨᏛ ᎤᎩᎳ <span class='cloze-blank'>______</span> ᎠᏨᏯ ᎠᏴᎦ.,getv uki’la <span class='cloze-blank'>______</span> achvya ayhga,ᏥᏔᎦ,jitaga,ᎨᏛ ᎤᎩᎳ <span class='cloze-target'>ᏥᏔᎦ</span> ᎠᏨᏯ ᎠᏴᎦ.,getv uki’la <span class='cloze-target'>jitaga</span> achvya ayhga,[sound:Sentence_for_entry_1214.m4a],cloze sentence entry_1214
cloze_291.1_s1_w2,Cherokee Cloze Sentences,6619,291.1,2,4,He has chosen to be a guard at the bank.,ᎠᏕᎳ <span class='cloze-blank'>______</span> ᎠᎦᏘᏯ ᎠᎦᏑᏰᏒᎢ.,adela <span class='cloze-blank'>______</span> aktiya agasuyesv’i,ᏗᏗ,diyhdi,ᎠᏕᎳ <span class='cloze-target'>ᏗᏗ</span> ᎠᎦᏘᏯ ᎠᎦᏑᏰᏒᎢ.,adela <span class='cloze-target'>diyhdi</span> aktiya agasuyesv’i,[sound:Sentence_for_entry_0291.m4a],cloze sentence entry_291
cloze_474.1_s1_w2,Cherokee Cloze Sentences,6620,474.1,2,4,When you heat water to its boiling point‚ it steams.,ᏫᎬᎵᏟᏍᎩ <span class='cloze-blank'>______</span> ᎠᎹ ᎠᏔᏃᎴᎪᎢ.,wigvlidlisgi <span class='cloze-blank'>______</span> ama atanolego’i,ᏯᏙᏔᎾ,yahtotana,ᏫᎬᎵᏟᏍᎩ <span class='cloze-target'>ᏯᏙᏔᎾ</span> ᎠᎹ ᎠᏔᏃᎴᎪᎢ.,wigvlidlisgi <span class='cloze-target'>yahtotana</span> ama atanolego’i,[sound:Sentence_for_entry_0474.m4a],cloze sentence entry_474
cloze_1829.1_s1_w1,Cherokee Cloze Sentences,6621,1829.1,1,4,I know a girl whose last name is Owl.,<span class='cloze-blank'>______</span> ᏭᏍᏕᎵᏗ ᎠᎨᏳᏣ ᏥᏲᎵᎦ.,<span class='cloze-blank'>______</span> wusdelhdi agehyuja jiyoliga,ᏩᎱᎯ,wahuhi,<span class='cloze-target'>ᏩᎱᎯ</span> ᏭᏍᏕᎵᏗ ᎠᎨᏳᏣ ᏥᏲᎵᎦ.,<span class='cloze-target'>wahuhi</span> wusdelhdi agehyuja jiyoliga,[sound:Sentence_for_entry_1829.m4a],cloze sentence entry_1829
cloze_982.1_s1_w3,Cherokee Cloze Sentences,6622,982.1,3,3,He’s eating a turkey leg.,ᎬᎾ ᎦᏅᏍᎨ <span class='cloze-blank'>______</span>.,gvna ganvsge <span class='cloze-blank'>______</span>,ᎠᏍᏗᎩᎠ,asdigi’a,ᎬᎾ ᎦᏅᏍᎨ <span class='cloze-target'>ᎠᏍᏗᎩᎠ</span>.,gvna ganvsge <span class='cloze-target'>asdigi’a</span>,[sound:Sentence_for_entry_0982.m4a],cloze sentence entry_982
cloze_825.1_s1_w1,Cherokee Cloze Sentences,6623,825.1,1,4,The wheel went into the water when it came off.,<span class='cloze-blank'>______</span> ᏭᏕᎵᏨ ᎦᏆᏘᏗ ᎤᏓᏆᏕᏍᏔᎾ.,<span class='cloze-blank'>______</span> wudelijv gagwatdi udagwadestana,ᎠᎹᏱ,amayi,<span class='cloze-target'>ᎠᎹᏱ</span> ᏭᏕᎵᏨ ᎦᏆᏘᏗ ᎤᏓᏆᏕᏍᏔᎾ.,<span class='cloze-target'>amayi</span> wudelijv gagwatdi udagwadestana,[sound:Sentence_for_entry_0825.m4a],cloze sentence entry_825
cloze_711.1_s2_w3,Cherokee Cloze Sentences,6624,711.1,3,3,His brother is coming in a little while.,ᎪᎯᏴ ᏓᎦᎷᏥ <span class='cloze-blank'>______</span>.,kohiyv dagaluhji <span class='cloze-blank'>______</span>,ᏗᎾᏓᏅᏟ,dinadahnvtli,ᎪᎯᏴ ᏓᎦᎷᏥ <span class='cloze-target'>ᏗᎾᏓᏅᏟ</span>.,kohiyv dagaluhji <span class='cloze-target'>dinadahnvtli</span>,[sound:Sentence_for_entry_0711_02.m4a],cloze sentence entry_711
cloze_1656.1_s1_w2,Cherokee Cloze Sentences,6625,1656.1,2,2,His face is just hot.,ᎤᏗᏞᎩᏊ <span class='cloze-blank'>______</span>.,udihlehgigwu <span class='cloze-blank'>______</span>,ᎤᎧᏛᎢ,ukatv’i,ᎤᏗᏞᎩᏊ <span class='cloze-target'>ᎤᎧᏛᎢ</span>.,udihlehgigwu <span class='cloze-target'>ukatv’i</span>,[sound:Sentence_for_entry_1656.m4a],cloze sentence entry_1656
cloze_1825.1_s1_w2,Cherokee Cloze Sentences,6626,1825.1,2,3,Bees make honey.,ᏩᏚᎵᏏ <span class='cloze-blank'>______</span> ᏩᏚᎵᏏ.,wadulisi <span class='cloze-blank'>______</span> wadulisi,ᎠᏃᏢᏍᎪ,anohlvsgo,ᏩᏚᎵᏏ <span class='cloze-target'>ᎠᏃᏢᏍᎪ</span> ᏩᏚᎵᏏ.,wadulisi <span class='cloze-target'>anohlvsgo</span> wadulisi,[sound:Sentence_for_entry_1825.m4a],cloze sentence entry_1825
cloze_457.1_s1_w3,Cherokee Cloze Sentences,6627,457.1,3,4,What length of pants do you wear?,ᎯᎳ ᎢᎦᏅᎯᏓ <span class='cloze-blank'>______</span> ᎭᏑᎵᏍᎪ?,hila iganvhida <span class='cloze-blank'>______</span> hasulisgo,ᎠᏑᎶ,asulo,ᎯᎳ ᎢᎦᏅᎯᏓ <span class='cloze-target'>ᎠᏑᎶ</span> ᎭᏑᎵᏍᎪ?,hila iganvhida <span class='cloze-target'>asulo</span> hasulisgo,[sound:Sentence_for_entry_0457.m4a],cloze sentence entry_457
cloze_120.1_s1_w2,Cherokee Cloze Sentences,6628,120.1,2,3,I was in the doctor’s office.,ᎠᎦᎾᎦᏘ <span class='cloze-blank'>______</span> ᏫᏥᏯᎥᎢ.,aganakti <span class='cloze-blank'>______</span> wijiya’v’i,ᎤᏴᏍᏗ,uyvsdi,ᎠᎦᎾᎦᏘ <span class='cloze-target'>ᎤᏴᏍᏗ</span> ᏫᏥᏯᎥᎢ.,aganakti <span class='cloze-target'>uyvsdi</span> wijiya’v’i,[sound:Sentence_for_entry_0120.m4a],cloze sentence entry_120
cloze_1069.1_s1_w2,Cherokee Cloze Sentences,6629,1069.1,2,3,They lost the ball when he batted.,ᏍᏆᏞᏍᏗ <span class='cloze-blank'>______</span> ᎤᏬᏍᏛᏂᎳ.,sgwahlesdi <span class='cloze-blank'>______</span> uwosdvnila,ᎤᏂᏲᎱᏎᎸ,uniyohuselv,ᏍᏆᏞᏍᏗ <span class='cloze-target'>ᎤᏂᏲᎱᏎᎸ</span> ᎤᏬᏍᏛᏂᎳ.,sgwahlesdi <span class='cloze-target'>uniyohuselv</span> uwosdvnila,[sound:Sentence_for_entry_1069.m4a],cloze sentence entry_1069
cloze_1501.1_s1_w1,Cherokee Cloze Sentences,6630,1501.1,1,3,Have you ever seen an eel?,<span class='cloze-blank'>______</span> ᎯᎪᎥ ᏢᏕᏆ?,<span class='cloze-blank'>______</span> higo’v tlvdegwa,ᎢᎸᎯᏳᏍ,ilvhiyus,<span class='cloze-target'>ᎢᎸᎯᏳᏍ</span> ᎯᎪᎥ ᏢᏕᏆ?,<span class='cloze-target'>ilvhiyus</span> higo’v tlvdegwa,[sound:Sentence_for_entry_1501.m4a],cloze sentence entry_1501
cloze_423.1_s1_w4,Cherokee Cloze Sentences,6631,423.1,4,4,The pretty color on the shirt is fading.,ᎤᏬᏚᎯ ᎤᎵᏑᏫᏒ ᎠᎿᏬ <span class='cloze-blank'>______</span>.,uwoduhi ulsuhwisv ahnawo <span class='cloze-blank'>______</span>,ᎠᏍᎪᎸᎦ,asgolvga,ᎤᏬᏚᎯ ᎤᎵᏑᏫᏒ ᎠᎿᏬ <span class='cloze-target'>ᎠᏍᎪᎸᎦ</span>.,uwoduhi ulsuhwisv ahnawo <span class='cloze-target'>asgolvga</span>,[sound:Sentence_for_entry_0423.m4a],cloze sentence entry_423
cloze_1332.1_s1_w1,Cherokee Cloze Sentences,6632,1332.1,1,3,I saw him a while ago.,<span class='cloze-blank'>______</span> ᏥᎨᏒ ᏥᏥᎪᎥ.,<span class='cloze-blank'>______</span> jigesv jijigo’v’i,ᎪᎯ,kohi,<span class='cloze-target'>ᎪᎯ</span> ᏥᎨᏒ ᏥᏥᎪᎥ.,<span class='cloze-target'>kohi</span> jigesv jijigo’v’i,[sound:Sentence_for_entry_1332.m4a],cloze sentence entry_1332
cloze_1495.1_s1_w3,Cherokee Cloze Sentences,6633,1495.1,3,4,What do you make baskets out of?,ᎦᏙ ᎤᏍᏗ <span class='cloze-blank'>______</span> ᏔᎷᏣ?,gado usdi <span class='cloze-blank'>______</span> taluja,ᏕᎰᏢᏗᏍᎪ,dehohlvhdisgo,ᎦᏙ ᎤᏍᏗ <span class='cloze-target'>ᏕᎰᏢᏗᏍᎪ</span> ᏔᎷᏣ?,gado usdi <span class='cloze-target'>dehohlvhdisgo</span> taluja,[sound:Sentence_for_entry_1495.m4a],cloze sentence entry_1495
cloze_1213.1_s1_w4,Cherokee Cloze Sentences,6634,1213.1,4,4,He likes to eat fried chicken.,ᏥᏔᎦ ᎬᏣᏝᏅ ᎤᎸᏉᏗ <span class='cloze-blank'>______</span>.,jitaga gvjahlanv ulvkwdi <span class='cloze-blank'>______</span>,ᎤᎩᏍᏗ,ugisdi,ᏥᏔᎦ ᎬᏣᏝᏅ ᎤᎸᏉᏗ <span class='cloze-target'>ᎤᎩᏍᏗ</span>.,jitaga gvjahlanv ulvkwdi <span class='cloze-target'>ugisdi</span>,[sound:Sentence_for_entry_1213.m4a],cloze sentence entry_1213
cloze_1051.1_s1_w1,Cherokee Cloze Sentences,6635,1051.1,1,3,If he eats just a little‚ he gets full.,<span class='cloze-blank'>______</span> ᏳᎵᏍᏓᏴᎿ‚ ᎪᏢᏍᎪᎢ.,<span class='cloze-blank'>______</span> yulsdayvhna gohlvsgo’i,ᎦᏲᏟᏊ,gayohligwu,<span class='cloze-target'>ᎦᏲᏟᏊ</span> ᏳᎵᏍᏓᏴᎿ‚ ᎪᏢᏍᎪᎢ.,<span class='cloze-target'>gayohligwu</span> yulsdayvhna gohlvsgo’i,[sound:Sentence_for_entry_1051.m4a],cloze sentence entry_1051
cloze_1629.1_s1_w3,Cherokee Cloze Sentences,6636,1629.1,3,4,He is looking for the watch he lost yesterday.,ᏩᏥ ᏧᏲᎱᏎᎸ <span class='cloze-blank'>______</span> ᎤᏲᎭ.,waji juyohuselv <span class='cloze-blank'>______</span> uhyoha,ᏒᎯ,svhi,ᏩᏥ ᏧᏲᎱᏎᎸ <span class='cloze-target'>ᏒᎯ</span> ᎤᏲᎭ.,waji juyohuselv <span class='cloze-target'>svhi</span> uhyoha,[sound:Sentence_for_entry_1629.m4a],cloze sentence entry_1629
cloze_988.1_s1_w1,Cherokee Cloze Sentences,6637,988.1,1,4,Put on a coat when you go outside.,<span class='cloze-blank'>______</span> ᎭᎿᏬᎥ ᏙᏱ ᎮᏒᎢ.,<span class='cloze-blank'>______</span> hahnawo’v doyi hesv’i,ᎦᏌᎴᏂ,gasaleni,<span class='cloze-target'>ᎦᏌᎴᏂ</span> ᎭᎿᏬᎥ ᏙᏱ ᎮᏒᎢ.,<span class='cloze-target'>gasaleni</span> hahnawo’v doyi hesv’i,[sound:Sentence_for_entry_0988.m4a],cloze sentence entry_988
cloze_616.1_s1_w4,Cherokee Cloze Sentences,6638,616.1,4,4,I am sprinkling water on my cucumbers.,ᎦᎦᎹ ᏓᎩᏫᏒ ᎠᎹ <span class='cloze-blank'>______</span>.,gagama dakiwisv ama <span class='cloze-blank'>______</span>,ᏕᏥᏍᏚᏟᎠ,dejisdudli’a,ᎦᎦᎹ ᏓᎩᏫᏒ ᎠᎹ <span class='cloze-target'>ᏕᏥᏍᏚᏟᎠ</span>.,gagama dakiwisv ama <span class='cloze-target'>dejisdudli’a</span>,[sound:Sentence_for_entry_0616.m4a],cloze sentence entry_616
cloze_1758.1_s1_w2,Cherokee Cloze Sentences,6639,1758.1,2,3,I hope to hear from her.,ᎤᏚᎩ <span class='cloze-blank'>______</span> ᏥᏯᏛᎪᏗᎢ.,utugi <span class='cloze-blank'>______</span> jiyatvgodi’i,ᎠᏋᎭ,agwvha,ᎤᏚᎩ <span class='cloze-target'>ᎠᏋᎭ</span> ᏥᏯᏛᎪᏗᎢ.,utugi <span class='cloze-target'>agwvha</span> jiyatvgodi’i,[sound:Sentence_for_entry_1758.m4a],cloze sentence entry_1758
cloze_288.1_s1_w1,Cherokee Cloze Sentences,6640,288.1,1,3,Someone is peeking through the window.,<span class='cloze-blank'>______</span> ᎠᎦᏘᎭ ᎩᎶᎢ.,<span class='cloze-blank'>______</span> aktiha kilo’i,ᏦᎳᏂ,jolani,<span class='cloze-target'>ᏦᎳᏂ</span> ᎠᎦᏘᎭ ᎩᎶᎢ.,<span class='cloze-target'>jolani</span> aktiha kilo’i,[sound:Sentence_for_entry_0288.m4a],cloze sentence entry_288
cloze_540.1_s1_w3,Cherokee Cloze Sentences,6641,540.1,3,3,What are the people doing?,ᎦᏙ ᎠᎾᏛᏁ <span class='cloze-blank'>______</span>?,gado anadvne <span class='cloze-blank'>______</span>,ᎠᏂᏴᏫ,aniyvwi,ᎦᏙ ᎠᎾᏛᏁ <span class='cloze-target'>ᎠᏂᏴᏫ</span>?,gado anadvne <span class='cloze-target'>aniyvwi</span>,[sound:Sentence_for_entry_0540.m4a],cloze sentence entry_540
cloze_1668.1_s1_w4,Cherokee Cloze Sentences,6642,1668.1,4,5,He got lost because he didn’t know which way to go.,ᎤᎴᎾᏢ ᏝᎮᏃ ᏯᎦᏔᎭ <span class='cloze-blank'>______</span> ᏭᎶᎯᏍᏗᎢ.,ulenahlv hlahyehno yaktas/he <span class='cloze-blank'>______</span> wulohisdi’i,ᎢᏗᏜ,ididla,ᎤᎴᎾᏢ ᏝᎮᏃ ᏯᎦᏔᎭ <span class='cloze-target'>ᎢᏗᏜ</span> ᏭᎶᎯᏍᏗᎢ.,ulenahlv hlahyehno yaktas/he <span class='cloze-target'>ididla</span> wulohisdi’i,[sound:Sentence_for_entry_1668.m4a],cloze sentence entry_1668
cloze_1526.1_s1_w4,Cherokee Cloze Sentences,6643,1526.1,4,4,A bird is bathing in a puddle of water.,ᎠᎹ ᎤᏓᏁᎲ ᎠᏓᏬᎠ <span class='cloze-blank'>______</span>.,ama udanehv adawo’a <span class='cloze-blank'>______</span>,ᏥᏍᏆ,jisgwa,ᎠᎹ ᎤᏓᏁᎲ ᎠᏓᏬᎠ <span class='cloze-target'>ᏥᏍᏆ</span>.,ama udanehv adawo’a <span class='cloze-target'>jisgwa</span>,[sound:Sentence_for_entry_1526.m4a],cloze sentence entry_1526
cloze_803.1_s1_w1,Cherokee Cloze Sentences,6644,803.1,1,4,Children like to play on the ground.,<span class='cloze-blank'>______</span> ᎤᏂᎸᏉᏗ ᎦᏙᎯ ᏧᎾᏁᎶᏗᎢ.,<span class='cloze-blank'>______</span> unilvkwdi gadohi junanehldi’i,ᏗᏂᏲᏟ,diniyohli,<span class='cloze-target'>ᏗᏂᏲᏟ</span> ᎤᏂᎸᏉᏗ ᎦᏙᎯ ᏧᎾᏁᎶᏗᎢ.,<span class='cloze-target'>diniyohli</span> unilvkwdi gadohi junanehldi’i,[sound:Sentence_for_entry_0803.m4a],cloze sentence entry_803
cloze_1125.1_s1_w2,Cherokee Cloze Sentences,6645,1125.1,2,6,I can stay under water for two minutes.,ᎡᎵᏊ <span class='cloze-blank'>______</span> ᎢᏳᏔᏬᏍᏔᏅ ᏱᎨᏓ ᎠᎹᏱ ᎭᏫᏂ.,eligwu <span class='cloze-blank'>______</span> iyutawostanv yigeda amayi hawini,ᏔᎵ,tali,ᎡᎵᏊ <span class='cloze-target'>ᏔᎵ</span> ᎢᏳᏔᏬᏍᏔᏅ ᏱᎨᏓ ᎠᎹᏱ ᎭᏫᏂ.,eligwu <span class='cloze-target'>tali</span> iyutawostanv yigeda amayi hawini,[sound:Sentence_for_entry_1125.m4a],cloze sentence entry_1125
